Wavenumber,1-ocp_02,10--1_2v_01,11--1_3v_01,12--1_4v_01,13--1_5v_01,14--1_6v_01,15--1_7v_01,16--1_8v_01,17--1_9v_01,18--1_7v-b_01,18--1_8v-b_01,19--1_6v-b_01,2--0_4v_01,20--1_5v-b_01,21--1_4v-b_01,22--1_3v-b_01,23--1_2v-b_01,24--1_1v-b_01,25--1v-b_01,26--0_9v-b_01,27--0_8v-b_01,28--0_7v-b_01,29--0_6v-b_01,3--0_5v_01,30--0_5v-b_01,31--0_4v-b_01,32--ocp-b_01,34--2v-b_01,4--0_6v_01,5--0_7v_01,6--0_8v_01,7--0_9v_01,8--1v_01,9--1_1v_01
127.67,1125.67,1273.17,1169.17,1173,1120.52,1103.15,1107.34,1059.06,1031.98,910.243,929.774,882.925,1182.23,860.28,862.796,847.939,881.248,847.46,869.027,817.506,821.819,884.483,1482.37,1277.96,941.396,970.87,965.479,338.361,1487.4,1770.52,1453.37,1297.13,1320.37,1267.77
128.003,1123.12,1264,1177.39,1160.49,1128.39,1100.12,1102.15,1051.72,1041.05,911.792,917.542,877.649,1172.59,849.736,840.391,846.142,874.534,853.569,867.706,829.37,812.119,888.91,1482.75,1290.12,930.361,954.32,970.613,336.995,1495.21,1745.59,1468.5,1288.44,1311.92,1280.41
128.336,1135.87,1267.52,1165.82,1162.7,1123.65,1095.74,1095.74,1042.55,1036.08,900.596,928.268,884.064,1190.13,860.825,856.033,853.997,885.741,849.564,861.544,820.455,828.721,889.934,1490.09,1299.14,912.695,957.138,960.132,340.089,1491.53,1757.83,1467.69,1298.54,1324.18,1276.86
128.669,1131.21,1261.67,1172.42,1179.61,1114.32,1107.85,1109.89,1052.87,1032.98,897.614,934.87,882.999,1187.51,862.514,842.868,853.051,885.635,855.087,868.264,827.295,820.706,897.135,1481.49,1288.74,932.594,967.094,959.787,339.615,1504.73,1762.76,1467.59,1290.78,1309.94,1281.19
129.002,1139.2,1269.54,1174.18,1179.21,1124.1,1087.08,1098.58,1049.22,1034.61,901.749,925.23,891.446,1181.37,859.459,853.588,842.447,883.06,845.682,867.006,834.061,826.393,892.883,1489.5,1287.51,927.027,961.29,965.843,336.284,1500.4,1747.31,1480.15,1295.3,1323.69,1282.24
129.336,1137.98,1270.01,1167.81,1178.59,1114.26,1090.53,1105.63,1043.69,1033.98,906.98,926.389,879.183,1197.29,859.654,859.414,853.184,875.349,848.032,866.363,829.222,833.175,887.091,1491.66,1299.84,927.588,951.55,963.651,335.595,1507.48,1765.44,1472.97,1284.39,1324.05,1281.99
129.669,1140.45,1267.81,1177.95,1176.15,1114.09,1097.91,1098.87,1049.98,1037.88,906.678,930.162,880.078,1193.29,861.505,850.482,850.122,885.829,854.556,866.658,820.287,826.398,888.345,1486.01,1289.86,923.692,967.786,972.099,339.809,1508.17,1752.85,1464.92,1309.87,1314.19,1272.13
130.002,1133.85,1269.96,1177.46,1184.41,1112.88,1107.49,1105.69,1067.35,1031.76,907.631,929.198,871.445,1177.22,862.699,858.026,852.754,888.58,852.035,875.399,823.398,822.799,901.161,1496.66,1310.34,936.867,966.222,973.292,335.494,1503.97,1751.04,1469.22,1289.49,1327.6,1289.49
130.335,1136.84,1267.31,1162.84,1169.31,1128.69,1099.22,1101.74,1056.21,1027.22,909.089,932.092,878.06,1177.93,857.693,852.301,851.942,875.304,848.707,873.148,818.636,826.064,888.363,1488.35,1299.78,929.936,953.657,973.066,337.254,1506.08,1743.18,1473.38,1301.57,1322.18,1280.49
130.667,1137.66,1268.58,1160.66,1182.22,1123.41,1102.33,1095.62,1045.67,1034.77,894.151,914.753,877.022,1179.1,856.42,841.089,845.52,869.836,849.713,869.955,832.824,832.584,891.515,1493.53,1290.02,932.001,957.753,969.971,335.621,1500.23,1758.96,1480.71,1291.7,1322.84,1282.11
131,1134.29,1270.43,1183.62,1183.38,1120.28,1101.84,1102.68,1048.43,1028.8,907.981,928.576,884.033,1180.99,861.403,844.28,846.675,893.493,858.289,866.551,812.549,826.918,882.596,1491.47,1278.69,933.845,967.97,981.142,338.981,1495.06,1749.27,1462.85,1298.45,1330.42,1289.83
131.333,1135.03,1289.43,1163.03,1169.98,1113.12,1089.06,1092.42,1051.48,1020.72,906.656,921.019,872.305,1183.38,850.641,848.008,855.428,879.965,842.502,870.749,825.745,830.174,893.49,1507.38,1278.65,931.671,966.741,967.938,338.844,1495.77,1756.34,1477.22,1289.79,1337.42,1275.18
131.666,1114.09,1264,1171.64,1181.69,1115.77,1097.22,1103.45,1046.26,1028.67,911.423,929.728,877.923,1201.55,849.927,841.912,852.56,881.632,848.253,872.061,818.701,830.306,892.041,1484.38,1288.53,941.812,969.927,968.372,340.497,1495.63,1757.04,1466.91,1283.39,1330.4,1270.23
131.998,1124.93,1258.64,1171.94,1184.25,1125.89,1094.32,1099.58,1045.28,1030.09,895.785,928.554,875.812,1181.86,870.43,849.381,852.371,876.769,847.946,864.57,821.873,830.245,896.981,1476.67,1284.48,935.969,960.607,966.826,334.394,1494.49,1756.17,1458.97,1295.96,1330.4,1265.82
132.331,1130.39,1262.27,1166.5,1188.02,1114.73,1090.22,1101.69,1055.06,1024.09,905.843,923.06,881.212,1196.03,861.483,849.765,858.374,885.397,842.591,875.233,822.145,836.493,898.19,1496.86,1283.32,942.071,960.126,971.724,342.202,1510.49,1767.68,1470.56,1299.1,1319.67,1278.41
132.665,1145.21,1255.32,1167.93,1168.88,1121.66,1099.78,1096.55,1043.47,1022.79,903.232,928.219,880.278,1196.62,863.66,847.64,845.846,883.386,849.433,861.986,827.794,823.251,889.603,1486.9,1300.39,931.328,958.227,972.335,336.306,1486.78,1753.02,1461.43,1299.55,1330.52,1263.21
132.998,1139.03,1266.6,1173.46,1184.34,1121.57,1095.87,1098.74,1047.69,1024.49,907.445,923.585,878.273,1180.64,851.372,845.155,851.97,881.023,844.079,873.969,828.896,832.124,894.413,1489.45,1294.57,920.477,972.843,964.594,333.686,1498.3,1766.35,1466.62,1289.19,1327.81,1273.41
133.331,1135.48,1263.66,1171.71,1178.53,1110.97,1084.3,1099.25,1056.68,1032.65,909.244,918.571,874.568,1187.49,860.936,847.305,855.675,878.514,851.37,866.915,826.857,823.27,883.177,1502.45,1289.37,943.562,962.096,969.032,342.94,1494.08,1762.29,1472.8,1287.46,1330.27,1282.32
133.663,1136.18,1265.58,1165.12,1178.99,1117.88,1093.36,1099.58,1057.96,1023.4,906.789,923.533,882.63,1187.37,861.342,850.698,852.731,877.248,849.621,869.235,818.287,825.104,888.73,1491.62,1296.32,930.35,960.01,972.329,330.448,1502.62,1745.77,1457.89,1295.96,1316.41,1268.33
133.996,1143.34,1257.81,1166.54,1178.15,1117.02,1083.77,1102.43,1047.52,1016.42,891.176,922.755,879.333,1191.18,858.998,846.198,855.529,884.477,847.514,866.055,830.408,835.672,896.319,1482.46,1282.1,931.488,961.154,973.355,334.221,1485.69,1756.75,1448.97,1291.67,1335.57,1277.31
134.329,1126.77,1268.54,1159.79,1180.61,1127.13,1081.9,1109.18,1052.11,1024.24,907.11,924.577,878.755,1193.77,858.297,844.658,858.536,882.823,847.051,868.347,825.755,826.712,890.959,1491.91,1286.49,931.636,967.768,968.007,337.385,1509.62,1758.83,1460.56,1300.61,1334.7,1286.37
134.661,1147,1273.59,1184.57,1183.97,1115.89,1090.88,1099.98,1041.35,1023.76,904.941,932.82,879.574,1186.01,855.883,852.892,859.473,877.421,853.49,865.814,822.619,824.773,890.463,1486.34,1293.94,927.556,972.186,975.178,346.039,1508.12,1755.92,1473.77,1296.93,1329.59,1280.18
134.994,1132.03,1260.55,1169.6,1177.14,1129.75,1102.11,1103.55,1049.58,1025.64,902.509,914.117,868.764,1191.14,865.892,858.114,853.686,873.311,843.395,870.918,829.753,828.437,883.722,1510.52,1291.54,931.827,969.162,974.428,339.847,1492.81,1731.66,1457.99,1287.95,1331.63,1273.95
135.327,1128.55,1272.4,1166.25,1176.78,1119.21,1086.54,1100.31,1052.79,1028.62,898.77,928.809,871.963,1191.98,850.421,844.437,850.421,885.366,854.609,866.697,824.93,828.64,883.451,1491.29,1300.88,927.133,967.584,961.84,333.897,1495.24,1754.46,1461.61,1281.73,1316.2,1280.42
135.659,1144.52,1277.74,1173.6,1171.81,1117.23,1093.65,1099.75,1050.08,1009.38,900.94,924.639,873.171,1196.47,863.715,848.873,861.68,874.248,860.603,873.53,820.864,828.764,897.588,1498.09,1295.45,936.728,968.447,974.671,346.515,1505.04,1773.27,1463.74,1298.21,1324.66,1269.84
135.992,1140.34,1268.81,1178.06,1172.79,1120.59,1099.64,1100.48,1057.62,1032.36,905.212,931.91,878.514,1177.7,850.619,839.126,867.141,886.296,860.915,873.605,832.541,836.133,889.289,1495.2,1303.88,941.727,976.805,981.714,338.332,1501.3,1768.28,1453.53,1297.06,1325.19,1281.14
136.324,1145.11,1273.13,1183.07,1180.44,1128.1,1095.53,1100.8,1051.1,1039.01,908.472,927.752,885.478,1194.21,850.03,852.665,859.252,874.7,848.354,877.095,829.073,832.905,893.861,1504.74,1285.23,936.734,959.847,977.331,337.114,1490.97,1764.85,1462.34,1297.32,1328.82,1282.47
136.657,1141.42,1265.04,1168.85,1180.47,1114.94,1099.37,1098.89,1055.28,1024.37,906.376,920.751,878.943,1192.33,855.103,851.749,847.197,878.943,853.187,869.119,824.915,826.232,889.964,1504.28,1296.55,935.606,978.493,973.462,340.34,1507.75,1761.36,1465.82,1302.42,1319.55,1280.74
136.989,1140.09,1281.02,1174.61,1192.22,1125.23,1098.63,1105.58,1058.25,1028.17,901.746,920.08,885.448,1190.78,864.478,844.346,854.771,884.729,857.527,883.172,829.606,827.689,887.965,1496.72,1301.03,944.406,970.171,983.592,334.814,1495.28,1750.65,1464,1305.7,1325.48,1287.97
137.322,1138.08,1275.92,1184.95,1187.47,1115.19,1097.81,1092.54,1049.87,1029.61,914.182,928.206,874.628,1201.73,856.529,848.858,849.817,893.926,856.05,870.073,824.406,826.923,892.847,1492.51,1310.08,937.555,972.315,977.11,342.564,1498.39,1763.16,1452.72,1300.14,1322.19,1282.04
137.654,1150.31,1262.75,1169.01,1190.83,1122.86,1094.57,1105.72,1056.57,1022.65,906.008,923.989,883.832,1201.38,859.977,859.138,858.658,875.92,851.945,870.166,824.494,828.809,898.097,1498.67,1295.12,938.854,968.463,976.135,346.196,1488.36,1761.43,1456.83,1290.92,1323.05,1280.49
137.987,1141.51,1256.11,1168.72,1187.54,1122.45,1111.3,1106.03,1043.34,1027.16,910.404,932.939,877.799,1195.57,867.97,853.466,852.147,881.156,869.648,860.658,824.578,841.12,907.527,1495.12,1304.89,950.44,973.694,973.335,337.67,1495.96,1781.13,1468.15,1303.45,1337.02,1275.76
138.319,1130.28,1271.33,1174.02,1175.46,1130.75,1102.11,1094.68,1044.11,1028.88,909.637,930.85,886.746,1207.58,865.054,848.635,856.545,885.788,858.582,868.889,835.092,826.344,891.54,1490.77,1303.21,936.363,971.957,972.796,332.815,1498.8,1758.27,1463.21,1300.58,1327.78,1280.2
138.652,1129.12,1273.26,1159.44,1176.45,1131.64,1105.28,1103.48,1054.96,1032.31,903.873,931.071,873.201,1189.75,858.703,853.911,847.92,880.27,860.62,866.012,825.635,828.031,889.735,1508.57,1295.78,937.301,963.66,953.955,339.432,1512.53,1751.07,1456.33,1279.13,1325.86,1279.49
138.983,1146.03,1262.46,1176.81,1190.83,1128.42,1102.31,1101.71,1048.05,1034.76,896.655,923.964,879.048,1198.02,862.518,859.524,861.321,889.468,860.482,866.711,821.315,824.19,893.541,1496.62,1301.98,950.315,970.438,985.889,335.138,1503.57,1753.18,1461.41,1283.18,1325.46,1287.61
139.315,1149.09,1272.18,1161.18,1185.01,1125.26,1111.96,1113.4,1047.78,1034.25,902.168,932.464,879.896,1180.82,864.927,851.635,861.455,892.948,843.014,874.028,830.44,822.657,887.2,1501.74,1307.63,943.84,981.919,975.573,340.918,1509.76,1766.5,1469.41,1311.7,1331.94,1272.78
139.648,1157.54,1272.96,1178.38,1183.17,1127.97,1099.95,1108.46,1045,1037.22,917.367,921.318,890.189,1205.8,862.771,846.487,855.108,878.096,855.108,874.025,838.226,828.408,900.605,1503.92,1305.65,940.116,973.041,986.331,345.779,1496.26,1759.42,1463.21,1289.01,1329.96,1283.5
139.98,1148.44,1273.55,1180.88,1183.16,1125.21,1095.76,1096.48,1047.03,1027.39,901.079,926.102,888.028,1196.93,853.546,847.68,854.624,884.317,850.314,877.372,823.375,829.122,895.451,1487.51,1300.73,931.729,964.774,978.663,337.036,1493.38,1776.42,1456.02,1291.51,1314.26,1276.19
140.312,1142.94,1250.82,1170.36,1183.41,1124.86,1110.37,1106.06,1036.37,1024.63,912.194,932.191,872.919,1195.74,868.249,855.436,863.699,884.294,858.071,868.129,834.362,832.566,908.123,1502.28,1305.31,930.036,971.347,985.237,336.116,1485.4,1768.47,1470.07,1297.52,1324.11,1274.77
140.645,1140.15,1272.97,1172.49,1188.42,1122.91,1098.24,1103.99,1061.11,1022.07,906.375,923.741,865.775,1203.27,869.847,863.14,859.188,889.009,861.583,882.422,829.846,827.57,899.069,1510.59,1291.78,940.627,969.61,973.682,343.603,1497.53,1746.16,1472.38,1291.18,1335.61,1290.58
140.977,1148.19,1274.56,1157.29,1175.38,1123.03,1113.81,1097.39,1043.85,1023.96,908.246,931.246,879.856,1197.54,856.497,849.789,852.664,872.07,856.976,870.393,836.971,822.117,897.824,1499.53,1301.28,937.355,961.433,980,341.401,1502.88,1764.62,1459.52,1294.21,1337.09,1271.09
141.309,1157.4,1270.51,1178.85,1179.57,1122.9,1089.23,1088.99,1042.74,1024.41,905.074,927.12,877.157,1197.3,860.863,839.416,852.356,884.945,848.522,871.047,821.204,826.716,898.484,1512.65,1306.21,946.889,970.732,973.727,336.318,1510.25,1773.36,1450.71,1289.08,1331.73,1289.92
141.642,1154.71,1285.21,1169.33,1197.25,1132.9,1107.14,1101.5,1045.3,1025.41,911.928,928.585,880.173,1192.94,860.16,848.297,852.132,890.838,867.71,873.582,828.525,839.429,889.879,1503.78,1297.91,952.432,966.692,988.861,335.652,1510.49,1774.37,1465.2,1303.9,1333.38,1275.26
141.974,1141.41,1274.08,1173.41,1180.84,1129.31,1106.29,1112.05,1055.96,1023,898.722,930.002,873.315,1206.49,863.008,848.028,858.694,884.7,860.611,865.285,830.171,825.377,899.441,1513.05,1306.44,936.594,980.097,974.105,342.519,1508.62,1761.25,1461.16,1295.05,1323.46,1286.42
142.305,1149.39,1266,1169.52,1180.31,1125.66,1102.64,1092.7,1040.44,1033.97,912.558,927.06,869.171,1203.32,862.699,858.984,862.34,879.838,849.156,869.291,827.942,834.414,884.273,1501.87,1298.36,930.895,979.076,982.791,336.546,1505.71,1777.89,1460.04,1296.21,1329.64,1284.7
142.637,1152.65,1280.18,1171.35,1180.1,1119.93,1100.04,1102.67,1048.98,1022.97,909.227,930.801,880.102,1190.17,855.052,849.299,844.745,894.485,867.877,868.237,829.283,837.553,897.961,1502.63,1306.19,941.708,972.152,985.695,340.391,1493.29,1771.83,1461.64,1300.2,1340.59,1270.71
142.97,1137.57,1279.48,1174.25,1188.51,1125.1,1103.65,1109.64,1058.22,1026.1,916.072,920.747,887.546,1212.96,860.818,863.575,859.02,879.875,864.893,876.999,830.254,836.727,884.55,1509.13,1290.75,945.917,957.423,984.511,342.913,1500.38,1765.86,1468.86,1299.02,1344.08,1272.65
143.302,1142.5,1265.95,1164.67,1187.44,1110.97,1091.44,1083.29,1062.67,1013.89,902.18,927.35,888.755,1199.31,858.431,858.191,863.465,883.482,863.345,875.571,832.661,835.778,895.827,1514.18,1310.06,950.123,974.215,981.766,343.756,1486.61,1753.42,1461.2,1285.37,1327.2,1291.48
143.634,1138.55,1263.81,1176.55,1193.09,1132.56,1089.29,1098.16,1053.45,1020.13,908.301,908.781,883.85,1202.56,870.306,848.131,854.244,888.884,855.083,879.655,823.32,832.43,898.473,1506.16,1303.84,944.259,983.454,979.019,343.639,1489.02,1755.95,1459.54,1303.6,1340.4,1285.5
143.966,1148.5,1269.68,1185.3,1183.74,1122.37,1097.68,1107.03,1048.54,1015.46,902.907,929.277,883.13,1215.02,871.264,854.004,859.758,885.767,858.08,883.969,828.234,833.029,897.034,1520.79,1312.59,945.458,978.419,976.741,338.485,1504.25,1770.58,1463.01,1301.32,1332.25,1291.85
144.298,1150.99,1272.28,1180.59,1187.79,1134.33,1097.53,1111.08,1067.33,1024.18,907.799,921.103,890.539,1193.54,868.006,849.188,848.229,891.498,858.178,874.958,832.888,828.333,898.45,1514.16,1306.8,940.759,963.292,978.874,334.402,1497.98,1749.32,1456.5,1290.02,1343.84,1291.1
144.629,1137.61,1267.53,1172.73,1182.55,1135.93,1093.15,1096.98,1042.57,1022.67,908.338,927.993,880.772,1198.85,857.761,854.406,852.009,873.342,859.319,873.581,815.575,821.207,899.948,1493.56,1305.28,936.622,979.888,988.277,340.372,1492.84,1761.66,1461.68,1293.53,1329.25,1273.88
144.961,1160.84,1272.89,1180.97,1187.32,1130.4,1104.28,1107.99,1050.95,1031.06,909.067,925.604,888.695,1201.7,858.017,844.356,863.53,886.538,856.819,865.207,822.906,833.451,896.484,1516.75,1306.68,935.191,980.369,971.86,331.463,1501.29,1759.89,1454.79,1302.6,1327.89,1284.51
145.294,1163.75,1262.71,1176.09,1195.74,1125.53,1095.93,1109.23,1052.08,1023.92,906.867,919.926,879.789,1200.65,858.582,857.024,857.743,890.452,864.333,868.526,832.343,840.131,900.876,1491.2,1307.64,952.516,986.303,984.026,341.348,1501.26,1779.95,1466.51,1287.03,1310.28,1273.38
145.626,1142.87,1265.29,1173.65,1180.36,1124.3,1100.11,1105.62,1047.28,1017.1,902.94,917.913,886.529,1200.49,864.968,849.396,852.151,886.05,859.099,872.395,833.105,834.303,895.513,1490.61,1295.24,928.454,974.452,977.566,338.393,1508.33,1765.75,1460.54,1292.72,1330.93,1270.8
145.958,1138,1261.1,1169.61,1190.21,1132.97,1102.79,1097.88,1043.75,1023.76,907.117,926.158,885.562,1203.5,867.36,864.007,857.54,890.831,854.906,885.562,822.094,825.327,901.968,1508.99,1292.72,941.726,974.058,984.836,340.813,1496.17,1765.14,1455.82,1287.93,1322.65,1284.81
146.289,1151.29,1267.18,1164.58,1195.83,1123.4,1098.26,1104.37,1056.84,1012.78,905.76,925.512,883.253,1206.48,870.444,852.367,868.528,887.443,850.571,871.162,833.093,832.853,898.098,1527.8,1296.27,941.674,981.419,979.623,335.679,1505.89,1749.63,1467.94,1290.04,1326.92,1279.39
146.621,1147.69,1270.6,1172.35,1180.96,1132.97,1105.21,1094.32,1052.19,1026.94,912.052,922.823,881.415,1196.52,868.37,851.616,854.249,893.981,861.19,867.772,814.995,841.563,910.137,1502.41,1303.39,942.091,973.087,979.43,339.88,1481.59,1749.19,1457.42,1295.85,1338.1,1283.65
146.953,1144.71,1263.87,1169.36,1173.9,1121.14,1096.38,1093.74,1040.03,1024.47,905.552,928.164,867.267,1197.23,858.414,846.809,862.482,892.99,866.549,864.755,829.222,831.136,905.552,1520.98,1298.69,928.762,972.55,987.625,338.819,1494.06,1763.01,1460.08,1297.01,1316.39,1272.01
147.285,1139.02,1277.29,1170.48,1185.79,1122.28,1093.45,1100.51,1047.88,1019.77,901.362,935.21,864.044,1204.57,865.479,853.758,850.409,887.367,853.997,876.244,843.472,833.185,898.371,1506.81,1310.3,940.712,978.748,980.781,338.728,1498.2,1779.04,1466.63,1296.31,1320.47,1284.11
147.617,1142.01,1265.18,1166.29,1176.57,1140.93,1103.51,1098.6,1057.71,1020.99,916,923.175,876.777,1192.71,864.819,850.589,850.11,891.127,855.133,877.614,836.597,835.76,905.836,1501,1302.61,949.244,979.02,987.391,338.298,1507.57,1738.25,1464.4,1299.38,1327,1278.1
147.948,1145.2,1265.25,1165.77,1189.56,1126.43,1099.89,1097.02,1046.32,1011.77,902.605,925.203,879.529,1195.66,861.833,860.518,854.898,873.55,860.039,873.192,827.278,824.289,894.953,1494.58,1297.65,935.964,982.117,985.345,337.774,1504.02,1750.33,1461.58,1289.4,1336.03,1276.25
148.28,1161.65,1265.54,1158.78,1181.97,1116.33,1101.27,1090.15,1036.11,1024.27,910.211,915.113,872.191,1197.51,860.234,848.876,852.822,886.538,852.702,871.473,816.476,829.149,897.179,1505.74,1314.92,950.502,967.958,980.871,337.04,1481.71,1761.48,1451.22,1286.94,1314.56,1280.85
148.612,1142.91,1269.88,1182.84,1175.43,1150.08,1107.4,1106.92,1051.56,1017.49,912.987,931.519,880.107,1189.18,869.705,853.086,857.629,884.65,851.412,871.737,831.325,834.075,897.802,1506.74,1303.96,932.237,980.421,981.736,335.136,1493.11,1756.87,1459.99,1296.55,1328.47,1280.29
148.944,1144.68,1271.91,1173.38,1188.81,1137.39,1115.27,1099.37,1044.48,1026.19,913.786,928.374,883.654,1198.97,864.043,855.195,859.978,889.034,855.075,875.164,827.334,826.736,885.447,1502.57,1303.6,944.756,968.91,973.693,334.808,1487.5,1763.12,1463.23,1292.96,1335.05,1289.49
149.274,1158.21,1272.9,1174.6,1175.19,1124.37,1100.09,1092.08,1047.95,1032.88,898.347,918.677,871.081,1209.04,866.656,859.959,857.448,889.976,853.621,877.778,825.398,829.345,908.273,1497.72,1293.95,939.486,978.471,976.319,333.173,1499.64,1757.11,1457.18,1283.78,1317.5,1271.22
149.606,1147.81,1269.68,1167.42,1181.65,1136.92,1099.73,1101.4,1043.16,1024.26,912.792,921.284,876.194,1200.31,868.779,854.307,855.384,885.164,860.407,868.779,828.354,836.128,897.961,1514.02,1308.91,943.41,979.29,972.473,335.36,1480.06,1754.54,1453.86,1279.97,1336.66,1280.09
149.938,1153.84,1268.54,1165.68,1181.34,1143.31,1107.55,1099.65,1055.76,1024.42,912.112,921.561,891.181,1187.44,870.49,855.06,860.921,890.105,871.327,871.925,831.378,830.422,902.424,1503.8,1311.6,935.077,965.576,983.636,332.025,1493.63,1760.12,1463.61,1295.69,1335.99,1278.11
150.269,1150.18,1267.51,1166.21,1188.09,1124.83,1110.95,1098.75,1043.38,1034.77,902.731,924.737,888.618,1205.79,868.286,851.901,858.479,884.791,852.499,882.04,829.536,836.712,901.654,1505.99,1295.97,928.085,982.503,977.121,332.963,1501.56,1757.02,1459.1,1286.64,1316.78,1299.56
150.601,1151.05,1267.28,1178.31,1186.2,1130.6,1087.43,1098.2,1048.57,1014.85,903.285,923.015,870.281,1199.12,861.911,857.008,853.182,883.555,855.573,869.325,829.027,833.213,902.926,1508.58,1306.62,938.799,980.053,975.868,334.337,1488.37,1750.25,1458.48,1293.11,1310.68,1275.89
150.932,1149.03,1260.44,1164.81,1172.82,1132.05,1095.47,1097.03,1062.84,1012.87,908.392,930.507,888.907,1190.87,865.477,862.489,846.111,875.758,861.532,876.116,829.854,828.778,891.298,1521.16,1314.35,945.57,974.738,977.487,335.791,1502.63,1758.69,1459.36,1292.24,1326.43,1288.77
